DateTime,Place_EN,Place_AR,Confirmed,Deaths,Recovered,Active,Governorate_EN,Governorate_AR,Region_EN,Region_AR
2020-04-01 13:57:09,Al Qatif,القطيف,6,0,0,6,Al Qatif,القطيف,Eastern Region,المنطقة الشرقية
2020-04-01 14:58:41,BURAYDAH,بريدة,0,0,1,-1,Buraydah,بريده (مقرالامارة),Al Qaseem,القصيم
2020-04-01 15:00:07,JAZAN,جازان,0,0,3,-3,Jazan,جازان (مقر الامارة),Jazan,جازان
2020-04-01 15:01:00,NAJRAN,نجران,0,0,1,-1,Najran,نجران (مقر الامارة),Najran,نجران
2020-04-01 15:12:19,Ad Dammam,الدمام,0,0,13,-13,Dammam,الدمام,Eastern Region,المنطقة الشرقية
2020-04-02 11:24:48,Ad Dammam,الدمام,4,1,8,-5,Dammam,الدمام,Eastern Region,المنطقة الشرقية
2020-04-02 11:26:07,ʻARʻAR,عرعر,0,0,2,-2,Arar,عرعر (مقر الامارة),Northern Borders,الحدود الشماليه
2020-04-02 11:26:55,AR RIYAD,الرياض,7,0,7,0,Ar Riyad,الرياض (مقر الامارة),Ar Riyad,الرياض
2020-04-02 11:27:55,AL MADINAH al MUNAWWARAH,المدينة المنورة,46,3,2,41,Al Madinah Al Munawwarah,المدينة المنورة (مقر الامارة),Al Madinah Al Munawwarah,المدينة المنورة
2020-04-02 11:30:08,JAZAN,جازان,0,0,4,-4,Jazan,جازان (مقر الامارة),Jazan,جازان
2020-04-02 11:30:53,ABHA,أبها,2,0,0,2,Abha,ابها (مقر الإمارة),Aseer,عسير
2020-04-02 11:31:45,NAJRAN,نجران,0,0,13,-13,Najran,نجران (مقر الامارة),Najran,نجران
2020-04-02 11:32:32,MAKKAH al MUKARRAMAH,مكة المكرمة,48,0,17,31,Makkah Al Mukarramah,مكة المكرمة (مقر الإمارة),Makkah Al Mukarramah,مكة المكرمة
2020-04-02 11:34:08,Al Khubar,الخبر,1,0,0,1,Al Khubar,الخبر,Eastern Region,المنطقة الشرقية
2020-04-02 11:34:51,AD͟h D͟hahran,الظهران,4,0,0,4,Dammam,الدمام,Eastern Region,المنطقة الشرقية
2020-04-02 11:35:51,Al Qatif,القطيف,5,0,0,5,Al Qatif,القطيف,Eastern Region,المنطقة الشرقية
2020-04-02 11:36:37,Ras Tannurah,راس تنورة,1,0,0,1,Ras Tannurah,رأس تنوره,Eastern Region,المنطقة الشرقية
2020-04-02 11:37:33,Al Khafji,الخفجي,9,0,0,9,Al Khafji,الخفجي,Eastern Region,المنطقة الشرقية
2020-04-02 11:40:12,Ahad Rifaydah,أحد رفيدة,1,0,0,1,Ahad Rufaydah,احد رفيده,Aseer,عسير
2020-04-02 11:41:24,Bishah,بيشة,1,0,6,-5,Bishah,بيشه,Aseer,عسير
2020-04-02 11:42:20,Khamis Mushayt,خميس مشيط,6,1,0,5,Khamis Mushayt,خميس  مشيط,Aseer,عسير
2020-04-02 11:43:08,Jeddah,جدة,30,0,3,27,Jiddah,جدة,Makkah Al Mukarramah,مكة المكرمة
2020-04-02 11:43:51,At Taʼif,الطائف,0,0,2,-2,Al Taif,الطائف,Makkah Al Mukarramah,مكة المكرمة
2020-04-03 11:37:37,AR RIYAD,الرياض,13,0,2,11,Ar Riyad,الرياض (مقر الامارة),Ar Riyad,الرياض
2020-04-03 11:39:18,Jeddah,جدة,30,0,6,24,Jiddah,جدة,Makkah Al Mukarramah,مكة المكرمة
2020-04-03 11:40:04,MAKKAH al MUKARRAMAH,مكة المكرمة,21,1,4,16,Makkah Al Mukarramah,مكة المكرمة (مقر الإمارة),Makkah Al Mukarramah,مكة المكرمة
2020-04-03 11:41:07,TABUK,تبوك,17,0,0,17,Tabuk,تبوك (مقرالامارة),Tabuk,تبوك
2020-04-03 11:42:20,BURAYDAH,بريدة,9,0,0,9,Buraydah,بريده (مقرالامارة),Al Qaseem,القصيم
2020-04-03 11:43:41,Ar Rass,الرس,3,0,0,3,Ar Rass,الرس,Al Qaseem,القصيم
2020-04-03 11:45:04,Al Khubar,الخبر,3,0,0,3,Al Khubar,الخبر,Eastern Region,المنطقة الشرقية
2020-04-03 11:46:11,Al Qatif,القطيف,6,0,1,5,Al Qatif,القطيف,Eastern Region,المنطقة الشرقية
2020-04-03 11:52:13,Al Hufuf,الهفوف,4,0,1,3,Al Ahsa,الاحساء,Eastern Region,المنطقة الشرقية
2020-04-03 11:53:23,NAJRAN,نجران,3,0,0,3,Najran,نجران (مقر الامارة),Najran,نجران
2020-04-03 11:54:12,Mahayil,محايل,2,0,0,2,Muhayil,محايل,Aseer,عسير
2020-04-03 11:55:49,Khamis Mushayt,خميس مشيط,1,0,0,1,Khamis Mushayt,خميس  مشيط,Aseer,عسير
2020-04-03 11:57:16,Al Khafji,الخفجي,2,0,0,2,Al Khafji,الخفجي,Eastern Region,المنطقة الشرقية
2020-04-03 11:58:37,AD͟h D͟hahran,الظهران,2,0,0,2,Dammam,الدمام,Eastern Region,المنطقة الشرقية
2020-04-03 12:00:06,Ras Tannurah,راس تنورة,1,0,0,1,Ras Tannurah,رأس تنوره,Eastern Region,المنطقة الشرقية
2020-04-03 12:01:34,Ad Dammam,الدمام,1,0,1,0,Dammam,الدمام,Eastern Region,المنطقة الشرقية
2020-04-03 12:02:16,Al Wajh,الوجه,1,0,0,1,Al Wajh,الوجه,Tabuk,تبوك
2020-04-03 12:02:44,Duba,ضبا,1,0,0,1,Duba,ضباء,Tabuk,تبوك
2020-04-03 12:04:21,Bishah,بيشة,0,0,5,-5,Bishah,بيشه,Aseer,عسير
2020-04-03 12:07:17,An Nuʻayriyyah,النعيرية,0,0,1,-1,Al Nuayriyah,النعيريه,Eastern Region,المنطقة الشرقية
2020-04-03 12:08:16,AL MADINAH al MUNAWWARAH,المدينة المنورة,34,3,2,29,Al Madinah Al Munawwarah,المدينة المنورة (مقر الامارة),Al Madinah Al Munawwarah,المدينة المنورة
2020-04-04 11:19:30,Al Hufuf,الهفوف,15,0,0,15,Al Ahsa,الاحساء,Eastern Region,المنطقة الشرقية
2020-04-04 11:20:25,ABHA,أبها,1,0,8,-7,Abha,ابها (مقر الإمارة),Aseer,عسير
2020-04-04 11:21:43,Khamis Mushayt,خميس مشيط,1,0,0,1,Khamis Mushayt,خميس  مشيط,Aseer,عسير
2020-04-04 11:23:05,Al Khubar,الخبر,4,0,0,4,Al Khubar,الخبر,Eastern Region,المنطقة الشرقية
2020-04-04 11:24:32,Al Jubayl,الجبيل,1,0,0,1,Al Jubayl,الجبيل,Eastern Region,المنطقة الشرقية
2020-04-04 11:25:10,Al Qatif,القطيف,8,0,0,8,Al Qatif,القطيف,Eastern Region,المنطقة الشرقية
2020-04-04 11:25:49,AD͟h D͟hahran,الظهران,2,0,0,2,Dammam,الدمام,Eastern Region,المنطقة الشرقية
2020-04-04 11:28:11,Ad Dammam,الدمام,2,0,4,-2,Dammam,الدمام,Eastern Region,المنطقة الشرقية
2020-04-04 11:29:18,BURAYDAH,بريدة,1,0,1,0,Buraydah,بريده (مقرالامارة),Al Qaseem,القصيم
2020-04-04 11:30:08,AL MADINAH al MUNAWWARAH,المدينة المنورة,2,2,0,0,Al Madinah Al Munawwarah,المدينة المنورة (مقر الامارة),Al Madinah Al Munawwarah,المدينة المنورة
2020-04-04 11:31:31,At Taʼif,الطائف,4,0,1,3,Al Taif,الطائف,Makkah Al Mukarramah,مكة المكرمة
2020-04-04 11:32:09,Jeddah,جدة,28,1,28,-1,Jiddah,جدة,Makkah Al Mukarramah,مكة المكرمة
2020-04-04 11:33:37,AL BAHAH,الباحة,0,0,4,-4,Al Bahah,الباحة (مقرالامارة),Al Bahah,الباحة
2020-04-04 11:34:39,MAKKAH al MUKARRAMAH,مكة المكرمة,25,1,8,16,Makkah Al Mukarramah,مكة المكرمة (مقر الإمارة),Makkah Al Mukarramah,مكة المكرمة
2020-04-04 11:35:43,TABUK,تبوك,5,0,0,5,Tabuk,تبوك (مقرالامارة),Tabuk,تبوك
2020-04-04 11:36:36,JAZAN,جازان,1,0,6,-5,Jazan,جازان (مقر الامارة),Jazan,جازان
2020-04-04 11:38:24,Al Qunfudhah,القنفذة,0,0,1,-1,Al Qunfudhah,القنفذه,Makkah Al Mukarramah,مكة المكرمة
2020-04-04 11:43:50,AR RIYAD,الرياض,80,0,7,73,Ar Riyad,الرياض (مقر الامارة),Ar Riyad,الرياض
2020-04-04 11:44:48,NAJRAN,نجران,0,0,1,-1,Najran,نجران (مقر الامارة),Najran,نجران
2020-04-04 11:45:58,Al Majmaʻah,المجمعة,1,0,0,1,Al Majmaah,المجمعه,Ar Riyad,الرياض
2020-04-04 11:50:37,Ad Dirʻiyyah,الدرعية,1,0,0,1,Ad Diriyah,الدرعيه,Ar Riyad,الرياض
2020-04-05 07:40:00,Al Khubar,الخبر,4,0,0,4,Al Khubar,الخبر,Eastern Region,المنطقة الشرقية
2020-04-05 07:41:00,AD͟h D͟hahran,الظهران,6,0,0,6,Dammam,الدمام,Eastern Region,المنطقة الشرقية
2020-04-05 07:43:00,Al Hufuf,الهفوف,2,0,0,2,Al Ahsa,الاحساء,Eastern Region,المنطقة الشرقية
2020-04-05 07:45:00,ABHA,أبها,2,0,0,2,Abha,ابها (مقر الإمارة),Aseer,عسير
2020-04-05 07:45:00,Khamis Mushayt,خميس مشيط,5,0,0,5,Khamis Mushayt,خميس  مشيط,Aseer,عسير
2020-04-05 07:49:00,Al Khafji,الخفجي,2,0,0,2,Al Khafji,الخفجي,Eastern Region,المنطقة الشرقية
2020-04-05 07:49:00,Ras Tannurah,راس تنورة,1,0,0,1,Ras Tannurah,رأس تنوره,Eastern Region,المنطقة الشرقية
2020-04-05 07:50:00,AL BAHAH,الباحة,1,0,0,1,Al Bahah,الباحة (مقرالامارة),Al Bahah,الباحة
2020-04-05 07:50:00,TABUK,تبوك,2,0,0,2,Tabuk,تبوك (مقرالامارة),Tabuk,تبوك
2020-04-05 12:01:00,Al Qatif,القطيف,7,0,2,5,Al Qatif,القطيف,Eastern Region,المنطقة الشرقية
2020-04-05 12:02:00,Ad Dammam,الدمام,7,0,2,5,Dammam,الدمام,Eastern Region,المنطقة الشرقية
2020-04-05 12:03:00,AL MADINAH al MUNAWWARAH,المدينة المنورة,6,1,0,5,Al Madinah Al Munawwarah,المدينة المنورة (مقر الامارة),Al Madinah Al Munawwarah,المدينة المنورة
2020-04-05 12:04:00,Bishah,بيشة,0,0,1,-1,Bishah,بيشه,Aseer,عسير
2020-04-05 12:06:00,At Taʼif,الطائف,4,0,1,3,Al Taif,الطائف,Makkah Al Mukarramah,مكة المكرمة
2020-04-05 12:06:00,Jeddah,جدة,36,2,1,33,Jiddah,جدة,Makkah Al Mukarramah,مكة المكرمة
2020-04-05 12:08:00,MAKKAH al MUKARRAMAH,مكة المكرمة,58,1,0,57,Makkah Al Mukarramah,مكة المكرمة (مقر الإمارة),Makkah Al Mukarramah,مكة المكرمة
2020-04-05 12:09:00,AR RIYAD,الرياض,36,1,61,-26,Ar Riyad,الرياض (مقر الامارة),Ar Riyad,الرياض
2020-04-05 12:09:00,Ad Dirʻiyyah,الدرعية,1,0,0,1,Ad Diriyah,الدرعيه,Ar Riyad,الرياض
2020-04-05 19:06:00,Ahad Rifaydah,أحد رفيدة,1,0,0,1,Ahad Rufaydah,احد رفيده,Aseer,عسير
2020-04-06 06:45:00,Khamis Mushayt,خميس مشيط,8,0,0,8,Khamis Mushayt,خميس  مشيط,Aseer,عسير
2020-04-06 06:47:00,AL MADINAH al MUNAWWARAH,المدينة المنورة,11,0,0,11,Al Madinah Al Munawwarah,المدينة المنورة (مقر الامارة),Al Madinah Al Munawwarah,المدينة المنورة
2020-04-06 06:49:00,MAKKAH al MUKARRAMAH,مكة المكرمة,35,0,0,35,Makkah Al Mukarramah,مكة المكرمة (مقر الإمارة),Makkah Al Mukarramah,مكة المكرمة
2020-04-06 11:55:00,ABHA,أبها,6,0,3,3,Abha,ابها (مقر الإمارة),Aseer,عسير
2020-04-06 12:00:00,Al Khubar,الخبر,0,1,0,-1,Al Khubar,الخبر,Eastern Region,المنطقة الشرقية
2020-04-06 12:01:00,Al Qatif,القطيف,13,0,2,11,Al Qatif,القطيف,Eastern Region,المنطقة الشرقية
2020-04-06 12:02:00,Ad Dammam,الدمام,3,0,2,1,Dammam,الدمام,Eastern Region,المنطقة الشرقية
2020-04-06 12:03:00,BURAYDAH,بريدة,2,0,1,1,Buraydah,بريده (مقرالامارة),Al Qaseem,القصيم
2020-04-06 12:05:00,Al Badaʼiʻ,البدائع,0,1,0,-1,Al Badai,البدائع,Al Qaseem,القصيم
2020-04-06 12:06:00,Jeddah,جدة,38,2,0,36,Jiddah,جدة,Makkah Al Mukarramah,مكة المكرمة
2020-04-06 12:08:00,JAZAN,جازان,7,0,0,7,Jazan,جازان (مقر الامارة),Jazan,جازان
2020-04-06 12:08:00,NAJRAN,نجران,3,0,1,2,Najran,نجران (مقر الامارة),Najran,نجران
2020-04-06 12:10:00,AR RIYAD,الرياض,65,0,54,11,Ar Riyad,الرياض (مقر الامارة),Ar Riyad,الرياض
2020-04-06 18:45:00,Al Jubayl,الجبيل,2,0,0,2,Al Jubayl,الجبيل,Eastern Region,المنطقة الشرقية
2020-04-06 18:46:00,AD͟h D͟hahran,الظهران,3,0,0,3,Dammam,الدمام,Eastern Region,المنطقة الشرقية
2020-04-06 18:47:00,At Taʼif,الطائف,1,0,0,1,Al Taif,الطائف,Makkah Al Mukarramah,مكة المكرمة
2020-04-06 18:49:00,TABUK,تبوك,1,0,0,1,Tabuk,تبوك (مقرالامارة),Tabuk,تبوك
2020-04-06 18:53:00,Sharurah,شرورة,4,0,0,4,Sharurah,شروره,Najran,نجران
2020-04-06 18:54:42,Al ʻUla,العلا,1,0,0,1,Al Ula,العلا,Al Madinah Al Munawwarah,المدينة المنورة
2020-04-07 06:31:00,Khamis Mushayt,خميس مشيط,5,0,0,5,Khamis Mushayt,خميس  مشيط,Aseer,عسير
2020-04-07 06:32:00,Al Khubar,الخبر,2,0,0,2,Al Khubar,الخبر,Eastern Region,المنطقة الشرقية
2020-04-07 06:32:00,Ras Tannurah,راس تنورة,2,0,0,2,Ras Tannurah,رأس تنوره,Eastern Region,المنطقة الشرقية
2020-04-07 06:33:00,Ad Dammam,الدمام,10,0,0,10,Dammam,الدمام,Eastern Region,المنطقة الشرقية
2020-04-07 06:33:00,Al Badaʼiʻ,البدائع,1,0,0,1,Al Badai,البدائع,Al Qaseem,القصيم
2020-04-07 06:34:00,AL MADINAH al MUNAWWARAH,المدينة المنورة,79,0,0,79,Al Madinah Al Munawwarah,المدينة المنورة (مقر الامارة),Al Madinah Al Munawwarah,المدينة المنورة
2020-04-07 12:11:00,Al Hufuf,الهفوف,4,1,1,2,Al Ahsa,الاحساء,Eastern Region,المنطقة الشرقية
2020-04-07 12:13:00,AD͟h D͟hahran,الظهران,0,0,6,-6,Dammam,الدمام,Eastern Region,المنطقة الشرقية
2020-04-07 12:13:00,BURAYDAH,بريدة,2,0,0,2,Buraydah,بريده (مقرالامارة),Al Qaseem,القصيم
2020-04-07 12:16:00,MAKKAH al MUKARRAMAH,مكة المكرمة,51,2,0,49,Makkah Al Mukarramah,مكة المكرمة (مقر الإمارة),Makkah Al Mukarramah,مكة المكرمة
2020-04-07 12:17:00,AR RIYAD,الرياض,97,0,57,40,Ar Riyad,الرياض (مقر الامارة),Ar Riyad,الرياض
2020-04-07 20:32:00,Al Qatif,القطيف,13,0,10,3,Al Qatif,القطيف,Eastern Region,المنطقة الشرقية
2020-04-07 20:40:00,Yanbuʻ,ينبع,2,0,0,2,Yanbu,ينبع,Al Madinah Al Munawwarah,المدينة المنورة
2020-04-07 20:42:00,At Taʼif,الطائف,4,0,0,4,Al Taif,الطائف,Makkah Al Mukarramah,مكة المكرمة
2020-04-07 20:43:00,Jeddah,جدة,44,0,2,42,Jiddah,جدة,Makkah Al Mukarramah,مكة المكرمة
2020-04-07 20:48:00,TABUK,تبوك,3,0,4,-1,Tabuk,تبوك (مقرالامارة),Tabuk,تبوك
2020-04-07 20:49:00,Al ʻAridah,العارضة,1,0,0,1,Al Aridah,العارضه,Jazan,جازان
2020-04-07 20:50:00,Samtah,صامطة,2,0,0,2,Samtah,صامطة,Jazan,جازان
2020-04-07 20:52:00,NAJRAN,نجران,4,0,0,4,Najran,نجران (مقر الامارة),Najran,نجران
2020-04-07 20:54:00,Sharurah,شرورة,1,0,0,1,Sharurah,شروره,Najran,نجران
2020-04-08 11:11:00,Al Hufuf,الهفوف,2,1,2,-1,Al Ahsa,الاحساء,Eastern Region,المنطقة الشرقية
2020-04-08 11:22:00,Ahad Rifaydah,أحد رفيدة,1,0,0,1,Ahad Rufaydah,احد رفيده,Aseer,عسير
2020-04-08 11:22:00,Khamis Mushayt,خميس مشيط,1,0,0,1,Khamis Mushayt,خميس  مشيط,Aseer,عسير
2020-04-08 11:23:00,Al Jubayl,الجبيل,0,1,0,-1,Al Jubayl,الجبيل,Eastern Region,المنطقة الشرقية
2020-04-08 11:24:00,Al Qatif,القطيف,10,0,0,10,Al Qatif,القطيف,Eastern Region,المنطقة الشرقية
2020-04-08 11:25:00,AL MADINAH al MUNAWWARAH,المدينة المنورة,89,0,0,89,Al Madinah Al Munawwarah,المدينة المنورة (مقر الامارة),Al Madinah Al Munawwarah,المدينة المنورة
2020-04-08 11:25:00,Yanbuʻ,ينبع,4,0,0,4,Yanbu,ينبع,Al Madinah Al Munawwarah,المدينة المنورة
2020-04-08 11:26:00,At Taʼif,الطائف,4,0,0,4,Al Taif,الطائف,Makkah Al Mukarramah,مكة المكرمة
2020-04-08 11:26:00,Bishah,بيشة,1,0,0,1,Bishah,بيشه,Aseer,عسير
2020-04-08 11:27:00,Jeddah,جدة,45,0,0,45,Jiddah,جدة,Makkah Al Mukarramah,مكة المكرمة
2020-04-08 11:28:00,AL BAHAH,الباحة,1,0,0,1,Al Bahah,الباحة (مقرالامارة),Al Bahah,الباحة
2020-04-08 11:28:00,MAKKAH al MUKARRAMAH,مكة المكرمة,78,1,0,77,Makkah Al Mukarramah,مكة المكرمة (مقر الإمارة),Makkah Al Mukarramah,مكة المكرمة
2020-04-08 11:29:00,TABUK,تبوك,26,0,0,26,Tabuk,تبوك (مقرالامارة),Tabuk,تبوك
2020-04-08 11:30:00,Riyad al Khabraʼ,رياض الخبراء,1,0,0,1,Riyadh Al Khabra,رياض الخبراء,Al Qaseem,القصيم
2020-04-08 11:33:00,ʻUnayzah,عنيزة,2,0,0,2,Unayzah,عنيزه,Al Qaseem,القصيم
2020-04-08 11:40:00,NAJRAN,نجران,1,0,0,1,Najran,نجران (مقر الامارة),Najran,نجران
2020-04-08 11:42:00,Al Kharj,الخرج,2,0,0,2,Al Kharj,الخرج,Ar Riyad,الرياض
2020-04-08 11:44:00,Ad Dirʻiyyah,الدرعية,4,0,0,4,Ad Diriyah,الدرعيه,Ar Riyad,الرياض
2020-04-08 11:50:00,AR RIYAD,الرياض,83,0,33,50,Ar Riyad,الرياض (مقر الامارة),Ar Riyad,الرياض
2020-04-09 12:03:00,Al Hufuf,الهفوف,5,0,0,5,Al Ahsa,الاحساء,Eastern Region,المنطقة الشرقية
2020-04-09 12:07:00,Al Jubayl,الجبيل,1,0,1,0,Al Jubayl,الجبيل,Eastern Region,المنطقة الشرقية
2020-04-09 12:11:00,Al Khubar,الخبر,0,0,1,-1,Al Khubar,الخبر,Eastern Region,المنطقة الشرقية
2020-04-09 12:12:00,Al Qatif,القطيف,12,0,3,9,Al Qatif,القطيف,Eastern Region,المنطقة الشرقية
2020-04-09 12:15:00,AD͟h D͟hahran,الظهران,2,0,0,2,Dammam,الدمام,Eastern Region,المنطقة الشرقية
2020-04-09 12:15:00,Ras Tannurah,راس تنورة,1,0,0,1,Ras Tannurah,رأس تنوره,Eastern Region,المنطقة الشرقية
2020-04-09 12:16:00,Ad Dammam,الدمام,6,0,2,4,Dammam,الدمام,Eastern Region,المنطقة الشرقية
2020-04-09 12:16:00,BURAYDAH,بريدة,9,1,0,8,Buraydah,بريده (مقرالامارة),Al Qaseem,القصيم
2020-04-09 12:17:00,Yanbuʻ,ينبع,2,0,0,2,Yanbu,ينبع,Al Madinah Al Munawwarah,المدينة المنورة
2020-04-09 12:18:00,AL MADINAH al MUNAWWARAH,المدينة المنورة,78,0,0,78,Al Madinah Al Munawwarah,المدينة المنورة (مقر الامارة),Al Madinah Al Munawwarah,المدينة المنورة
2020-04-09 12:18:00,Al Hinakiyyah,الحناكية,1,0,0,1,Al Hinakiyah,الحناكيه,Al Madinah Al Munawwarah,المدينة المنورة
2020-04-09 12:19:00,At Taʼif,الطائف,4,0,0,4,Al Taif,الطائف,Makkah Al Mukarramah,مكة المكرمة
2020-04-09 12:19:00,Jeddah,جدة,54,0,4,50,Jiddah,جدة,Makkah Al Mukarramah,مكة المكرمة
2020-04-09 12:20:00,Khulays,خليص,1,0,0,1,Khulays,خليص,Makkah Al Mukarramah,مكة المكرمة
2020-04-09 12:20:00,MAKKAH al MUKARRAMAH,مكة المكرمة,90,1,0,89,Makkah Al Mukarramah,مكة المكرمة (مقر الإمارة),Makkah Al Mukarramah,مكة المكرمة
2020-04-09 12:21:00,Al Qunfudhah,القنفذة,2,0,0,2,Al Qunfudhah,القنفذه,Makkah Al Mukarramah,مكة المكرمة
2020-04-09 12:21:00,TABUK,تبوك,22,0,0,22,Tabuk,تبوك (مقرالامارة),Tabuk,تبوك
2020-04-09 12:22:00,Ad Dirʻiyyah,الدرعية,1,0,0,1,Ad Diriyah,الدرعيه,Ar Riyad,الرياض
2020-04-09 12:22:00,Al Kharj,الخرج,3,0,0,3,Al Kharj,الخرج,Ar Riyad,الرياض
2020-04-09 12:23:00,AR RIYAD,الرياض,69,1,8,60,Ar Riyad,الرياض (مقر الامارة),Ar Riyad,الرياض
2020-04-09 12:23:00,ʻARʻAR,عرعر,1,0,0,1,Arar,عرعر (مقر الامارة),Northern Borders,الحدود الشماليه
2020-04-10 11:38:00,Al Hufuf,الهفوف,3,0,1,2,Al Ahsa,الاحساء,Eastern Region,المنطقة الشرقية
2020-04-10 11:43:00,Al Khubar,الخبر,1,0,0,1,Al Khubar,الخبر,Eastern Region,المنطقة الشرقية
2020-04-10 11:43:00,Al Qatif,القطيف,0,0,2,-2,Al Qatif,القطيف,Eastern Region,المنطقة الشرقية
2020-04-10 11:44:00,Ad Dammam,الدمام,15,0,4,11,Dammam,الدمام,Eastern Region,المنطقة الشرقية
2020-04-10 11:45:00,Yanbuʻ,ينبع,5,0,0,5,Yanbu,ينبع,Al Madinah Al Munawwarah,المدينة المنورة
